order_id,customer_id,product_id,store_id,order_date,quantity,unit_price,discount,payment_method,order_status
64175,6788,739,76,2025-07-05,10,47967.1,1.37,UPI,Returned
68577,6242,86,99,2026-02-16,10,46219.74,4.05,Credit Card,Completed
65482,649,392,63,2025-03-24,6,9381.51,10.16,Cash,Returned
81572,1683,436,2,2024-12-18,0,20691.29,24.41,Cash,Completed
65682,7804,808,37,2025-07-27,8,49873.34,5.75,Debit Card,Completed
88921,1307,708,40,2025-03-13,4,27587.49,12.5,Debit Card,Completed
36042,7733,130,94,2026-04-03,7,36984.55,13.57,Credit Card,Returned
31911,1194,723,84,2024-05-14,7,45843.54,19.61,Net Banking,Cancelled
7228,6642,661,70,2025-06-26,5,32832.84,11.62,Credit Card,Completed
36452,9149,926,64,2024-09-19,7,49851.32,19.16,Debit Card,Cancelled
55827,835,381,34,2026-01-19,8,26123.82,24.65,Debit Card,Completed
34085,9448,136,23,2025-01-28,7,8841.41,29.38,Credit Card,Completed
71832,7333,118,50,2026-07-25,7,14974.57,1.74,Cash,Returned
31402,1414,703,92,2025-01-30,3,8543.2,25.37,Net Banking,Completed
75389,1221,169,4,2025-03-20,1,4126.55,5.98,Credit Card,Completed
76154,7225,987,4,2026-03-21,1,2839.26,19.45,UPI,Returned
81930,5035,717,77,2024-11-15,5,31987.27,0.95,UPI,Completed
37385,4994,444,96,2025-01-20,7,29119.66,21.05,Debit Card,Completed
52250,2872,11,87,,5,3149.89,0.92,UPI,Pending
94089,7773,946,59,2024-01-09,10,47776.11,24.48,Net Banking,Cancelled
30903,4576,265,32,2024-10-03,8,14863.65,4.41,UPI,Cancelled
88790,1168,69,78,2025-07-16,10,2324.71,18.43,Net Banking,Completed
34069,6962,757,96,2025-05-06,5,33088.42,21.94,Debit Card,Completed
23670,4522,790,61,2025-09-06,3,185.82,14.75,Debit Card,Pending
65430,4973,106,28,2024-06-12,2,35749.7,23.33,Credit Card,Completed
80759,6447,419,31,2025-08-25,6,49259.76,29.54,Debit Card,Completed
88205,3385,296,14,2024-07-27,5,6332.42,19.92,Credit Card,Pending
76667,9527,358,21,2025-05-12,1,38945.61,16.6,UPI,Returned
13674,7577,154,10,2024-10-12,6,20188.52,12.38,Credit Card,Completed
42669,6785,792,15,2024-04-13,7,25371.17,30.0,UPI,Pending
71032,6083,971,7,2024-05-31,9,37235.62,16.07,Net Banking,Returned
21676,4680,772,86,2024-05-19,1,44997.33,26.59,Debit Card,Pending
59190,4666,407,31,2024-11-07,2,11788.54,29.49,Credit Card,Pending
12150,168,678,6,2024-07-14,2,6486.75,0.95,Credit Card,Completed
24612,838,557,99,2024-05-10,8,21172.92,12.68,Credit Card,Returned
6442,2718,821,38,2024-01-02,10,28436.94,29.03,UPI,Completed
74173,5012,545,32,2025-11-02,10,21069.71,1.4,Net Banking,Cancelled
90026,2856,624,74,2024-07-27,3,34434.67,24.4,Cash,Returned
48369,9650,251,99,2025-04-13,8,19025.78,4.58,Net Banking,Cancelled
18744,4290,721,76,2025-07-12,5,27243.12,8.97,Net Banking,Pending
89023,7251,529,70,2024-06-06,6,7076.71,16.52,Net Banking,Pending
3655,2152,27,7,2025-10-16,10,19277.96,27.86,Credit Card,Cancelled
63647,6064,863,3,2024-04-14,9,38323.57,15.31,Debit Card,Completed
72589,5308,302,77,2026-07-06,10,5413.19,14.66,Net Banking,Completed
29735,3709,944,59,2025-09-28,9,3031.03,13.17,Cash,Returned
48714,6243,506,46,2024-08-22,2,34642.61,20.19,UPI,Completed
44140,8327,818,75,2025-09-29,1,4116.24,12.84,Net Banking,Completed
86366,1227,1000,45,2026-04-18,5,40787.66,7.96,UPI,Completed
23172,1268,720,18,2025-02-03,1,12463.47,7.61,Debit Card,Cancelled
43597,1644,527,65,2025-04-26,8,8902.18,6.15,UPI,Completed
44977,9910,416,17,2026-05-23,3,7003.25,1.83,Net Banking,Completed
12290,4093,416,93,2025-07-28,1,27403.67,8.68,Debit Card,Completed
64158,2912,921,73,2024-04-21,1,40501.09,22.57,Debit Card,Completed
54692,1509,397,71,2025-11-23,5,2890.18,16.71,Cash,Pending
31011,2053,718,55,2024-09-18,5,37411.52,22.96,Credit Card,Completed
13468,5603,555,8,2026-06-24,5,15773.41,21.22,Debit Card,Cancelled
72431,7710,269,65,2024-12-20,5,46140.2,13.46,Cash,Completed
42653,831,636,45,2024-10-05,2,20837.0,27.34,Net Banking,Completed
36379,8261,644,21,2026-05-23,3,44006.25,4.4,UPI,Pending
92654,3213,277,15,2025-01-07,2,22056.0,5.99,Credit Card,Completed
93748,8549,966,40,2024-04-19,4,39491.44,24.68,Cash,Cancelled
57717,7177,984,40,2025-03-25,2,33878.57,11.52,UPI,Cancelled
7152,5033,796,5,2025-05-10,4,27100.98,7.17,Cash,Completed
50116,2673,11,8,,9,42945.91,6.36,UPI,Returned
6013,234,727,65,2024-11-03,5,13659.66,24.44,Cash,Completed
46414,2199,912,39,2025-06-25,7,47038.35,24.46,Debit Card,Cancelled
46882,2967,685,51,2024-09-19,8,1779.87,12.72,Net Banking,Completed
37651,6861,440,56,2025-05-05,1,23804.68,13.81,Credit Card,Pending
78613,6023,186,99,2025-03-28,6,36000.0,16.64,UPI,Pending
45380,6243,630,69,2026-05-17,6,21791.58,19.49,UPI,Completed
36915,5150,764,91,2025-05-25,4,30338.8,16.09,Debit Card,Completed
8907,2185,461,85,2025-08-23,2,47329.15,9.58,Debit Card,Pending
56089,466,741,63,2025-10-20,9,7785.06,6.22,Credit Card,Pending
39311,2959,681,6,2025-09-22,1,30039.09,9.37,Cash,Completed
87164,6421,451,47,2024-01-27,6,36778.5,13.24,UPI,Completed
93301,4324,320,50,2025-06-19,5,36071.1,16.24,Debit Card,Completed
59183,7978,760,2,2026-07-21,1,31061.18,8.15,Net Banking,Completed
69968,2283,611,94,2025-01-03,5,644.45,11.99,Credit Card,Completed
64107,3387,426,81,2024-06-19,6,26435.18,22.09,Credit Card,Completed
33175,610,74,95,2025-05-22,6,48391.58,4.93,Debit Card,Completed
24597,3822,244,99,2024-10-13,4,28856.76,17.0,Net Banking,Pending
58349,5962,669,14,2025-02-04,1,6200.24,27.59,UPI,Completed
78715,6343,12,11,2025-08-22,1,34474.8,10.12,Debit Card,Returned
26988,2386,759,64,2024-03-27,8,30094.57,1.61,Debit Card,Cancelled
59890,2909,620,91,2025-11-17,1,13840.99,1.57,Debit Card,Pending
81710,2101,17,31,2024-10-22,7,43134.46,7.3,Debit Card,Returned
26967,3154,999,30,2024-06-07,5,18500.11,7.97,Net Banking,Pending
91056,6695,480,32,2024-10-26,2,38569.86,7.35,Cash,Cancelled
73771,4915,810,9,2026-04-06,6,11217.01,8.92,UPI,Cancelled
46820,5790,932,2,2025-02-16,-5,23240.66,13.2,Cash,Completed
11564,296,251,18,2024-04-01,10,13707.27,3.85,Debit Card,Returned
27599,2059,413,61,2024-04-23,1,36097.45,15.58,Net Banking,Completed
11557,3061,851,23,2025-09-17,3,33177.53,16.63,Net Banking,Completed
53552,6467,259,3,2024-12-27,2,27839.04,28.53,Credit Card,Cancelled
81890,9200,254,69,2026-01-04,10,3445.56,14.03,Credit Card,Completed
21637,9273,497,16,2024-12-23,2,46692.26,3.59,Debit Card,Pending
32780,7800,710,84,2025-10-29,1,37632.68,8.23,Debit Card,Cancelled
4761,1433,674,43,2026-05-16,3,7746.75,19.24,UPI,Completed
1178,37,842,90,2024-09-21,3,34714.52,0.98,Debit Card,Returned
64733,6293,567,85,2025-06-20,9,13867.82,4.74,Debit Card,Completed
31349,4863,360,9,2025-09-23,9,22159.59,5.5,Cash,Completed
92060,6695,958,99,2025-09-17,9,24065.25,8.4,Credit Card,Completed
35632,4196,404,76,2025-05-04,7,20095.16,18.35,Debit Card,Returned
6472,7642,677,54,2026-01-25,10,27029.08,3.31,Debit Card,Returned
93978,5420,438,96,2025-10-26,-5,33343.61,4.68,Net Banking,Completed
22613,9334,330,12,2024-07-24,6,42446.73,25.95,Credit Card,Completed
77577,3561,674,82,2026-07-17,6,42186.0,14.94,Credit Card,Cancelled
25538,5388,630,66,2024-10-31,2,44196.47,28.42,Debit Card,Returned
60234,8063,960,72,2025-06-10,5,5582.55,14.54,Net Banking,Completed
76744,2239,980,77,2025-07-17,9,-100.0,0.43,Cash,Completed
63450,7782,397,69,2025-01-08,9,-500.0,29.03,Debit Card,Completed
79974,7487,499,6,2024-01-05,8,27302.49,20.17,Net Banking,Cancelled
22444,7071,857,72,2024-04-19,1,1318.51,25.41,UPI,Completed
96547,1896,915,5,2025-04-30,8,47765.97,29.08,Debit Card,Returned
93681,7590,140,56,2025-02-14,5,8743.64,15.47,Credit Card,Pending
8928,6703,911,62,2024-09-02,4,35765.29,1.2,UPI,Cancelled
83361,8824,567,47,2025-05-31,7,12356.59,24.23,UPI,Cancelled
31325,5975,103,83,2024-06-17,7,31846.61,8.68,Cash,Completed
35644,2759,874,33,2024-09-15,10,21752.08,0.57,UPI,Pending
77715,5371,956,40,2025-05-21,10,21571.2,17.15,Net Banking,Cancelled
9109,6964,331,4,2026-04-07,10,25228.41,14.89,Debit Card,Cancelled
27724,5733,590,37,2027-02-24,7,42954.98,25.58,Net Banking,Pending
89153,3954,963,53,2025-07-02,10,2352.17,26.78,Cash,Returned
3727,7763,644,48,2025-03-06,8,39970.85,16.93,Credit Card,Pending
51925,767,126,57,2026-06-05,3,15596.32,29.95,UPI,Completed
91737,6952,172,52,2025-12-24,5,8150.23,27.55,UPI,Completed
1368,8896,683,10,2024-06-08,7,3174.56,9.53,Debit Card,Cancelled
3713,2347,934,93,2025-06-08,3,33558.92,15.16,Debit Card,Completed
17773,669,137,40,2025-03-14,4,12166.95,21.65,Credit Card,Cancelled
25427,2562,271,80,2025-02-12,6,17591.05,17.5,UPI,Cancelled
96653,3921,332,65,2024-01-26,7,26157.12,14.37,Cash,Cancelled
73298,9423,510,5,2025-09-14,10,25637.75,9.85,UPI,Pending
36322,7423,51,3,2025-11-02,8,31949.83,0.56,Net Banking,Pending
64966,6032,844,70,2027-03-26,1,296.03,14.55,UPI,Cancelled
4115,1575,58,28,2024-01-25,1,22916.92,7.48,Debit Card,Returned
91750,9170,546,80,2024-02-29,4,33765.16,16.87,Credit Card,Completed
67204,6879,86,93,2025-12-10,6,28079.27,16.05,Debit Card,Pending
29166,2938,425,31,2024-01-12,4,46155.3,16.32,Net Banking,Cancelled
25924,9270,999,36,2024-03-11,3,15595.73,20.0,Credit Card,Pending
39883,431,518,8,2024-08-11,2,13421.02,8.57,Cash,Pending
66025,9038,374,60,,7,49404.33,11.33,Net Banking,Returned
85151,765,319,39,2024-07-26,6,45269.07,1.14,Net Banking,Pending
27209,9523,540,50,,9,31920.58,1.7,Debit Card,Pending
72461,9548,577,88,2025-05-20,9,25569.27,6.55,Credit Card,Completed
87129,8402,370,10,2026-01-03,3,47257.23,23.48,UPI,Completed
73385,4586,513,10,2026-01-20,6,12535.54,5.46,UPI,Cancelled
60577,1590,359,65,2024-09-01,3,16704.91,22.72,Cash,Returned
5705,4392,287,13,2024-07-31,9,31785.96,18.87,Debit Card,Completed
17088,5218,467,83,2026-02-07,10,24477.59,28.41,Net Banking,Completed
69570,2352,147,79,2026-04-26,2,16103.7,12.9,Cash,Completed
36060,7638,260,21,2026-03-03,9,16328.79,0.11,Net Banking,Completed
8126,3988,512,5,2025-03-19,6,46754.38,9.69,Debit Card,Returned
26985,5588,834,52,2024-12-23,4,39884.63,9.76,Debit Card,Completed
78917,8849,242,65,2026-06-20,1,25767.12,29.84,Credit Card,Completed
42288,7210,310,26,2026-02-08,8,26218.69,18.01,Debit Card,Completed
95285,7020,268,55,2024-11-16,1,39564.3,12.7,Debit Card,Cancelled
47056,4087,222,59,2024-10-30,4,27377.5,6.25,Credit Card,Completed
79135,3593,329,76,2024-02-17,8,11991.67,5.21,Debit Card,Completed
98995,8675,719,61,2025-05-03,2,43445.79,12.64,Debit Card,Completed
30660,5591,346,81,2024-02-17,10,48411.48,25.98,Cash,Completed
54062,8275,244,23,2026-07-01,3,29311.44,2.41,Debit Card,Completed
37209,8053,677,68,2026-02-05,9,28074.22,9.11,UPI,Completed
42824,7998,393,21,2026-05-18,5,34341.23,12.91,Net Banking,Completed
50139,3706,165,2,2025-10-22,1,15299.16,22.2,Cash,Completed
94796,6982,388,25,2025-08-02,10,37908.52,27.36,Net Banking,Completed
99544,7045,595,78,2026-07-11,4,31436.51,3.48,Credit Card,Completed
65839,4986,975,44,2024-09-21,4,34577.94,8.06,Net Banking,Completed
36488,272,440,70,2026-01-06,10,28805.75,23.6,Net Banking,Completed
24090,9209,23,64,2025-09-06,2,15974.68,0.42,Credit Card,Completed
81041,883,385,27,2025-12-13,9,15225.65,13.1,UPI,Completed
28626,6992,276,87,2025-10-28,6,48990.35,0.46,Debit Card,Returned
55410,9719,836,97,2024-09-10,6,13282.09,12.38,Cash,Cancelled
88010,616,468,14,2024-10-16,3,8190.66,12.32,Net Banking,Cancelled
15578,4683,27,30,2026-07-06,3,6728.09,3.57,Credit Card,Returned
47415,1623,115,20,2024-01-19,4,13040.05,28.38,Credit Card,Completed
48321,1085,537,58,2026-03-02,1,39181.03,16.9,Cash,Returned
37381,1155,817,59,2024-03-09,8,27718.61,9.45,UPI,Pending
13670,1653,365,71,2024-03-06,1,35538.84,24.9,Credit Card,Returned
23197,9559,217,37,2024-08-23,10,41401.98,17.47,Debit Card,Completed
10226,6747,938,33,2024-06-29,6,3255.22,27.44,Credit Card,Completed
4471,7505,753,1,2025-10-03,5,18366.14,19.07,Cash,Completed
82812,8153,985,25,2024-09-23,5,4306.22,15.35,Net Banking,Completed
43754,9408,975,86,2026-05-06,7,31524.19,26.6,Net Banking,Completed
1970,3487,510,37,2025-09-26,4,36126.75,1.34,Credit Card,Completed
78132,5915,778,58,2025-07-08,4,15828.05,13.65,Debit Card,Pending
32557,8311,738,36,2024-07-06,1,47183.91,19.16,Debit Card,Pending
22912,9605,325,65,2025-10-30,5,26712.14,18.66,Net Banking,Pending
39063,738,283,32,2025-01-26,2,26576.93,16.15,Credit Card,Completed
12116,4554,917,57,2026-01-10,10,20740.97,0.62,Cash,Completed
79142,2461,654,62,2025-09-25,8,29616.76,17.45,Cash,Pending
9111,9863,117,40,2026-05-27,6,17299.99,13.43,Cash,Completed
68786,2212,517,33,2025-08-22,1,11633.44,10.88,Cash,Pending
6571,7678,351,85,2026-04-27,3,29795.95,0.01,Cash,Cancelled
6639,5638,120,98,2024-08-04,10,8166.34,21.24,Cash,Cancelled
56504,190,230,44,2024-09-18,6,-500.0,19.72,Debit Card,Completed
15399,5317,367,34,2025-01-03,7,19797.52,6.07,Net Banking,Pending
61213,8711,19,25,2024-01-27,10,46387.7,26.71,Debit Card,Completed
89394,8208,377,72,2025-04-15,8,15491.34,9.28,Debit Card,Pending
45273,1173,586,20,2025-09-13,3,28423.79,22.2,Net Banking,Pending
65662,5722,598,53,2026-06-22,8,30866.73,18.36,UPI,Completed
1240,7014,607,44,2025-10-17,8,27605.56,2.37,Net Banking,Returned
35058,6175,90,73,,10,15011.13,10.32,Net Banking,Completed
41236,2736,652,90,2024-06-25,2,34918.16,8.87,Cash,Cancelled
25612,4549,670,4,2025-02-15,8,47447.47,8.97,Credit Card,Completed
33998,9862,62,45,2024-01-06,9,16355.47,4.83,Credit Card,Completed
64179,5222,807,82,2025-10-30,4,21705.07,21.52,Net Banking,Completed
9201,7755,303,29,2026-03-16,4,30743.86,17.7,Cash,Returned
29857,157995,359,58,2025-12-06,3,46464.83,24.37,Debit Card,Completed
28405,7514,515,73,2025-11-21,7,26401.07,19.1,Debit Card,Returned
76261,7986,644,98,2024-10-08,5,30700.85,6.76,Cash,Returned
86214,961,217,8,2024-06-12,7,34290.78,17.9,Net Banking,Completed
1059,1234,243,33,2024-09-19,7,38106.87,29.87,Credit Card,Cancelled
39031,5269,892,93,2024-09-17,4,20098.39,3.09,UPI,Completed
80897,9898,637,30,2025-04-21,9,22462.95,15.17,Cash,Cancelled
27421,8688,412,40,2025-02-22,7,34493.84,14.72,Debit Card,Completed
282,7737,519,68,2025-08-16,4,2604.21,1.13,Debit Card,Completed
91156,4010,754,53,2025-12-10,0,12156.75,23.82,Credit Card,Completed
91429,4128,16334,17,2024-11-23,6,48610.53,14.13,UPI,Pending
47615,7767,763,42,2025-04-17,7,-100.0,28.91,UPI,Completed
66505,7238,709,58,2024-09-15,3,3728.03,13.04,Net Banking,Pending
81538,8632,509,98,2025-05-29,7,2282.54,21.86,UPI,Pending
20338,3559,919,72,2026-04-18,1,199.79,16.4,Credit Card,Completed
34708,2076,855,4,2025-06-16,1,-100.0,0.68,Cash,Completed
46500,1148,290,47,2024-08-21,9,16218.39,27.16,Net Banking,Completed
83195,6538,530,35,2024-11-20,2,10028.91,12.06,Cash,Returned
620,4874,242,10,2026-03-13,5,46242.6,2.94,UPI,Returned
18310,3524,226,85,2025-05-12,7,27103.97,12.43,Credit Card,Completed
67279,8167,623,77,2025-04-05,9,8868.01,6.64,Cash,Completed
83311,5342,39,97,2024-03-25,1,39853.68,11.29,Credit Card,Cancelled
79672,4054,1,35,2025-11-04,1,4490.83,5.91,Debit Card,Completed
26156,5630,637,86,2025-03-22,4,48420.13,27.08,Net Banking,Completed
9848,4377,752,40,2025-09-22,3,11896.93,25.81,UPI,Pending
92465,2093,349,95,2024-08-20,1,43870.17,25.57,UPI,Completed
92325,3322,833,30,2025-08-24,9,44354.93,12.93,Debit Card,Cancelled
15564,1687,971,87,2024-01-28,3,38557.43,6.98,Cash,Cancelled
71653,6454,497,27,2026-04-10,3,663.65,22.35,Credit Card,Completed
51887,9545,377,93,2025-08-08,7,16455.09,28.93,Debit Card,Pending
55205,3203,471,1214,2024-11-13,10,38411.5,25.43,Debit Card,Pending
35947,7679,138,100,2025-08-25,6,615.04,24.25,Debit Card,Cancelled
85113,642,713,4,2024-06-04,1,16826.06,13.4,Cash,Completed
71636,1925,267,8,2024-12-31,2,41132.81,14.03,Debit Card,Pending
82496,2013,886,27,2025-09-29,5,24954.19,21.98,Net Banking,Pending
88577,5772,943,48,2025-11-28,6,24504.0,18.15,Debit Card,Completed
23500,7983,770,64,2025-10-07,6,10046.33,27.85,Net Banking,Completed
79531,8788,909,17,2024-06-14,5,25326.37,9.46,Cash,Cancelled
6277,3498,22,91,2026-04-19,8,34539.84,10.77,Cash,Pending
42241,4262,401,34,2024-06-23,9,15354.2,6.26,Cash,Completed
99727,7349,111,46,2024-11-15,4,12507.52,17.44,Credit Card,Returned
76620,1010,25,97,2026-03-20,4,43428.62,26.71,Debit Card,Cancelled
71261,5791,796,21,2025-09-15,3,14578.16,24.99,Net Banking,Pending
76368,385,794,74,2025-10-02,7,9169.68,15.2,Cash,Returned
82190,2503,753,56,2025-07-03,5,43956.77,20.25,Cash,Pending
33398,9405,552,62,2024-01-06,5,20215.13,17.5,Credit Card,Cancelled
44739,8925,51,91,2025-07-12,4,30224.59,0.08,UPI,Cancelled
52234,7294,357,88,2024-06-04,6,44911.45,7.99,UPI,Returned
12589,5741,768,75,2025-06-30,7,345.39,2.82,Cash,Pending
97956,584,576,35,2024-01-21,8,42234.61,3.55,Net Banking,Returned
61368,6788,69,49,2025-03-06,7,43809.32,10.67,UPI,Completed
86476,4822,339,28,2026-01-16,3,29711.62,26.2,Net Banking,Cancelled
21928,9798,258,44,2024-10-31,6,10624.49,14.71,UPI,Pending
13761,8529,704,6,2024-12-30,6,18291.26,4.97,UPI,Pending
64675,7178,425,56,2024-09-08,6,24851.56,4.91,UPI,Returned
67650,2804,976,60,2024-02-25,7,49490.5,17.26,Credit Card,Cancelled
92153,4840,502,37,2024-08-13,8,27578.41,10.19,Credit Card,Pending
61273,1922,799,10,2024-10-21,7,25732.8,2.99,Debit Card,Returned
45894,7761,359,24,2025-11-07,4,2976.88,21.39,Cash,Completed
69351,7558,983,70,2027-01-12,7,11263.28,7.15,UPI,Completed
47065,6993,224,38,2026-04-07,4,46420.31,15.75,Debit Card,Pending
35047,5989,801,95,2026-01-14,1,45477.54,29.09,Cash,Returned
70136,8619,378,79,2025-09-19,8,19961.95,28.03,Debit Card,Completed
98318,721,18870,79,2025-01-29,2,8929.35,7.54,UPI,Pending
94589,4509,704,10,2024-03-16,5,19554.81,10.58,Debit Card,Cancelled
96060,73,853,60,2025-07-23,4,31556.48,21.91,Credit Card,Completed
50678,2845,558,18,2024-01-26,1,46817.61,9.61,Net Banking,Pending
35134,3512,170,33,2026-01-16,8,21209.19,25.98,Credit Card,Completed
4649,2154,805,2,2024-08-14,5,40765.75,7.17,Credit Card,Returned
44966,4360,982,49,2024-06-18,10,21678.91,14.01,UPI,Completed
64325,2692,455,45,2024-03-09,1,4631.24,8.58,Debit Card,Cancelled
26917,7837,286,96,2025-02-12,4,14607.16,19.52,Cash,Completed
33143,2241,742,74,2024-10-15,4,33048.13,20.1,UPI,Pending
99054,3382,56,69,2026-05-09,2,35972.56,10.95,UPI,Completed
88398,5167,542,92,2024-07-13,6,2252.66,0.04,UPI,Cancelled
66062,8585,93,49,2024-05-17,2,8489.77,18.74,Cash,Completed
11562,9214,783,67,2025-11-11,3,21188.91,2.4,UPI,Returned
78302,7249,138,55,2024-06-19,10,33504.94,28.51,Net Banking,Cancelled
23280,3451,56,29,2025-01-25,4,24403.03,6.75,Net Banking,Returned
26724,6252,325,3,2024-12-19,2,33027.81,5.97,UPI,Completed
19976,8866,318,41,2024-05-30,6,15037.86,7.32,Cash,Cancelled
27491,1055,668,77,2025-03-12,10,37292.62,9.96,Credit Card,Completed
57057,6862,348,55,2025-07-06,4,1312.14,5.32,Net Banking,Completed
84879,2941,572,92,2025-01-07,6,5945.69,26.47,Debit Card,Completed
98834,5316,908,47,2024-09-21,2,41032.39,10.59,Net Banking,Pending
48365,7839,80,99,2026-05-12,10,21766.31,16.76,Credit Card,Pending
86653,5474,715,55,2024-02-12,3,39939.48,19.55,Debit Card,Completed
42230,7149,990,72,2025-10-25,4,41421.88,28.42,Cash,Completed
45242,8292,690,34,2024-08-22,9,22821.31,16.73,Credit Card,Completed
17779,9754,76,3,2025-08-20,4,10832.75,26.71,Debit Card,Returned
29427,6748,579,55,2025-08-05,10,36591.97,15.81,UPI,Pending
12202,5407,1,47,2025-12-10,3,11600.56,22.18,Cash,Completed
45351,4676,5,45,2026-02-18,6,21319.17,18.15,Credit Card,Completed
76708,33,109,29,2024-01-31,-5,36850.59,11.33,Cash,Completed
26018,8015,108,70,2026-07-01,9,38766.06,12.64,Net Banking,Returned
26959,7190,577,73,2024-09-25,8,21988.54,27.14,Net Banking,Pending
86324,2823,381,3,2026-03-29,5,19208.45,10.7,Credit Card,Pending
77540,5997,202,23,2024-05-12,6,35605.53,25.13,UPI,Completed
22016,5599,382,83,2024-01-04,1,23443.03,19.82,Credit Card,Completed
31586,1597,215,25,2024-07-23,9,12082.61,29.34,Net Banking,Returned
31861,5546,222,10,2024-02-29,10,4229.95,17.99,Net Banking,Returned
25850,9661,159,46,2024-05-04,6,21804.17,19.65,Net Banking,Completed
72100,3307,570,7,2024-02-04,4,13895.37,16.96,Cash,Returned
65129,6494,475,45,2024-11-25,8,18197.69,23.02,Credit Card,Cancelled
4704,8642,963,82,2025-05-14,7,8967.58,28.56,UPI,Completed
80819,9630,911,80,2024-12-15,4,20582.12,29.72,Debit Card,Completed
39064,6905,928,16,2024-12-03,5,9224.74,10.29,UPI,Returned
39444,7244,211,20,2026-11-01,8,2016.91,22.77,Net Banking,Completed
25964,2280,462,58,2024-08-18,10,4280.1,13.35,Net Banking,Completed
78340,2003,149,89,2024-12-03,8,43401.89,9.04,Debit Card,Completed
47909,8472,257,83,2024-05-24,7,717.4,22.03,Cash,Pending
74132,8074,964,15,2025-09-20,9,48146.62,7.46,Debit Card,Completed
957,8373,467,97,2024-02-02,3,29826.49,4.87,UPI,Completed
59322,7609,865,72,2025-12-06,1,16865.56,20.59,UPI,Cancelled
72542,7965,212,60,2025-01-07,1,42685.35,3.25,Credit Card,Pending
30028,8375,532,67,2025-09-10,8,28063.45,15.98,Debit Card,Completed
98657,8405,873,17,,1,25263.92,8.94,Cash,Pending
55231,7985,792,51,2025-05-28,8,42483.34,16.28,Net Banking,Completed
16310,159,782,15,2024-09-27,5,35482.04,2.51,Net Banking,Returned
45501,8809,651,2,2024-11-10,6,3078.2,14.64,UPI,Returned
94243,6690,23,53,2024-07-15,3,34904.83,12.4,Cash,Cancelled
8947,7051,673,36,2024-07-04,6,24544.15,0.27,Net Banking,Pending
79562,2376,169,13,2025-01-16,0,36332.65,10.77,Net Banking,Cancelled
60316,3499,2,3,2025-01-13,3,34429.94,0.81,Net Banking,Completed
91195,614,482,96,2026-04-11,2,47466.25,11.31,Debit Card,Completed
2921,9685,109,1095,2026-05-27,10,38055.01,28.46,Cash,Completed
37413,7421,197,94,2025-11-07,5,10021.11,8.38,Debit Card,Returned
662,21,613,23,2026-04-15,2,11280.05,12.32,Debit Card,Completed
16083,9578,694,28,2024-02-07,6,27876.69,14.32,Credit Card,Returned
75718,5540,943,42,2024-05-08,7,27050.3,0.67,Cash,Completed
20050,8263,72,50,2024-09-17,9,551.22,16.75,Net Banking,Completed
89900,9052,835,11,2025-05-06,10,43437.65,20.71,Debit Card,Completed
92448,753,184,82,2026-04-16,7,30084.59,6.01,Credit Card,Pending
70327,7606,210,42,2025-05-21,4,42956.07,14.61,Credit Card,Completed
2357,1406,866,26,2024-07-20,4,-500.0,3.37,Net Banking,Completed
28381,7629,98,25,2025-03-11,9,36585.36,26.68,Debit Card,Cancelled
83848,3233,949,22,2026-05-19,3,35719.01,10.0,Net Banking,Pending
83004,7977,168,8,2025-07-09,10,37076.06,19.93,UPI,Completed
52580,8951,689,99,2024-10-11,9,0.0,13.56,Net Banking,Returned
20023,180455,61,20,2025-09-18,10,49031.1,23.8,Credit Card,Completed
31891,76,937,48,2025-12-19,4,-500.0,0.82,UPI,Pending
26746,9746,106,36,2024-07-26,9,36605.53,20.7,Net Banking,Completed
83187,945,633,64,2026-02-09,4,13703.47,27.78,Cash,Completed
79149,911,813,35,2024-06-14,10,4589.17,25.03,Credit Card,Cancelled
1561,2813,645,70,2025-03-07,5,21855.3,26.61,Net Banking,Pending
10327,5777,853,12,2025-04-14,6,21933.82,29.6,Cash,Cancelled
72716,1504,982,86,2026-06-22,4,31825.92,14.93,Credit Card,Completed
80886,2774,527,87,2025-12-03,1,21071.55,10.59,Net Banking,Cancelled
15314,4211,107,76,2025-05-02,2,36936.63,19.09,Debit Card,Returned
36878,1036,439,2,2026-01-21,9,30689.75,5.73,Cash,Cancelled
95082,9950,843,27,2026-06-16,8,28719.02,4.23,Debit Card,Pending
21289,339,800,49,2024-10-11,9,38578.67,27.16,Cash,Returned
56447,8907,501,88,2024-05-14,4,41579.57,24.58,UPI,Pending
98819,3221,909,56,2026-07-07,7,42880.28,16.31,Credit Card,Returned
33663,2221,189,12,2025-11-07,9,7391.95,27.6,UPI,Completed
74138,4006,633,52,2025-11-04,8,12178.97,6.7,Net Banking,Completed
81942,9324,140,40,2024-07-01,2,4114.19,26.6,UPI,Returned
27962,5566,829,35,2024-12-28,7,23248.69,11.33,Credit Card,Completed
11654,8654,139,80,2026-07-24,10,31720.44,17.59,UPI,Completed
66436,5106,391,55,2024-07-09,1,9149.74,10.42,UPI,Completed
98512,7793,779,66,2025-08-15,8,44871.71,3.2,Cash,Completed
99728,8252,737,66,2026-01-23,-5,45992.82,25.22,UPI,Completed
98763,5300,942,43,2025-11-06,10,49401.23,27.76,Debit Card,Returned
26631,4944,6,54,2024-06-08,4,16176.86,28.11,Cash,Returned
24827,6141,972,89,2025-03-13,1,1184.52,12.83,Credit Card,Returned
61551,4385,735,50,2026-06-29,1,-100.0,2.35,Debit Card,Completed
